Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,RNDelta,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,CooldownSec
881,XAUUSD,50,7,12,2,0.21,2.0,False,True,0.35,0.6,0.55,1.8,4.0,0.7,30,120,0.8,0.5,3,False,0,0,0
882,XAUUSD,55,7,14,3,0.21,1.5,False,True,0.28,0.6,0.6,2.2,4.0,0.5734271665269948,30,45,0.6,0.5,2,False,0,0,0
883,XAUUSD,60,5,11,4,0.19,1.0,False,True,0.32,0.45,0.7,1.2,2.0,1.0,30,90,0.6,0.5,2,False,0,0,0
884,XAUUSD,55,7,16,2,0.16,1.0,False,True,0.3,0.5,0.55,1.8,3.6,0.6,50,60,0.8,0.5,3,False,0,0,0
885,XAUUSD,50,7,14,3,0.22,2.0,True,True,0.28,0.5,0.6,2.2,4.0,1.0,40,120,0.5,0.5,3,False,0,0,0
886,XAUUSD,60,7,14,2,0.18,2.0,False,True,0.35,0.45,0.7,1.5,4.0,1.0,50,120,0.8,0.5,3,False,0,0,0
887,XAUUSD,55,6,16,4,0.22,2.0,False,True,0.35,0.45,0.7,0.9,2.367146970155102,0.6,30,120,0.5,0.5,3,False,0,0,0
888,XAUUSD,50,7,16,4,0.16,2.0,True,True,0.35,0.6,0.55,2.2,3.6,0.8,40,90,0.7,0.5,3,False,0,0,0
889,XAUUSD,50,6,14,3,0.16,2.5,False,True,0.28,0.3,0.6,1.0,2.473190472165686,0.8,25,120,0.8,0.5,3,False,0,0,0
890,XAUUSD,55,7,11,3,0.19,2.5,True,True,0.3,0.55,0.65,1.0,2.4,0.7,25,60,0.6,0.5,2,False,0,0,0
891,XAUUSD,60,7,12,4,0.2,2.0,True,True,0.32,0.45,0.55,0.9,1.773717682419751,0.7,40,45,0.7,0.5,2,False,0,0,0
892,XAUUSD,55,7,12,2,0.19,2.5,False,True,0.35,0.55,0.65,1.8,4.0,0.6,50,60,0.5,0.5,2,False,0,0,0
893,XAUUSD,45,7,16,2,0.21,1.0,False,True,0.35,0.4,0.65,1.8,3.0,0.8,35,60,0.7,0.5,3,False,0,0,0
894,XAUUSD,60,5,16,3,0.21,2.0,True,True,0.32,0.5,0.55,2.2,3.6,0.7,35,90,0.6,0.5,2,False,0,0,0
895,XAUUSD,45,7,16,2,0.18,1.0,False,True,0.35,0.45,0.6,0.9,2.1855738595381387,0.6766294771113703,25,45,0.6,0.5,2,False,0,0,0
896,XAUUSD,50,6,16,2,0.21,2.5,False,True,0.35,0.6,0.55,2.0,3.6,0.588709467458272,30,45,0.6,0.5,2,False,0,0,0
897,XAUUSD,60,7,11,3,0.18,1.0,False,True,0.28,0.45,0.7,1.5,4.0,1.0,40,90,0.6,0.5,3,False,0,0,0
898,XAUUSD,45,7,14,3,0.21,2.5,False,True,0.32,0.6,0.6,2.2,4.0,1.0,25,60,0.6,0.5,3,False,0,0,0
899,XAUUSD,50,7,11,4,0.18,2.5,False,True,0.35,0.5,0.55,1.8,3.6,0.9,35,60,0.5,0.5,2,False,0,0,0
900,XAUUSD,60,7,11,3,0.19,2.0,False,True,0.35,0.3,0.65,1.5,3.0,1.0,35,120,0.7,0.5,3,False,0,0,0
901,XAUUSD,45,7,11,4,0.22,2.0,False,True,0.32,0.3,0.55,2.0,3.0,0.6,30,45,0.6,0.5,3,False,0,0,0
902,XAUUSD,50,7,11,3,0.21,1.5,True,True,0.35,0.6,0.55,1.8,3.6,0.6,35,60,0.6,0.5,2,False,0,0,0
903,XAUUSD,50,7,16,2,0.22,1.0,False,True,0.3,0.5,0.55,2.2,4.0,0.6,30,120,0.6,0.5,2,False,0,0,0
904,XAUUSD,60,7,12,4,0.21,2.0,True,True,0.3,0.5,0.55,2.2,3.6,0.9,40,90,0.6,0.5,2,False,0,0,0
905,XAUUSD,50,7,16,4,0.17,2.5,False,True,0.3,0.6,0.6,1.8,3.6,0.6576089779180226,30,60,0.5,0.5,3,False,0,0,0
906,XAUUSD,55,5,11,3,0.2,1.0,True,True,0.28,0.5,0.6,1.5,3.0,0.8,35,90,0.8,0.5,2,False,0,0,0
907,XAUUSD,50,7,16,3,0.22,1.0,False,True,0.35,0.5,0.6,1.0,2.4249419998917623,0.7,40,60,0.5,0.5,3,False,0,0,0
908,XAUUSD,55,6,14,3,0.16,1.5,False,True,0.3,0.5,0.55,0.9,1.9753980611099167,0.6,30,90,0.7,0.5,2,False,0,0,0
909,XAUUSD,45,7,12,4,0.22,2.0,False,True,0.35,0.6,0.55,1.8,4.0,0.6,35,60,0.8,0.5,2,False,0,0,0
910,XAUUSD,55,7,14,2,0.22,2.5,True,True,0.3,0.5,0.55,2.0,4.0,0.8,30,45,0.8,0.5,2,False,0,0,0
911,XAUUSD,60,7,14,3,0.17,1.0,True,True,0.32,0.6,0.55,1.8,3.6,0.5860858820327814,30,45,0.5,0.5,2,False,0,0,0
912,XAUUSD,45,7,11,4,0.21,2.0,False,True,0.28,0.3,0.7,1.0,2.0,0.7,25,90,0.7,0.5,2,False,0,0,0
913,XAUUSD,60,7,11,4,0.22,1.0,False,True,0.35,0.3,0.7,1.0,2.0,0.8,30,120,0.8,0.5,3,False,0,0,0
914,XAUUSD,50,7,11,4,0.22,2.0,True,True,0.32,0.5,0.65,1.8,4.0,0.6,35,45,0.5,0.5,2,False,0,0,0
915,XAUUSD,55,6,11,4,0.2,2.5,False,True,0.32,0.6,0.55,1.8,4.0,0.7,40,90,0.7,0.5,3,False,0,0,0
916,XAUUSD,55,7,12,4,0.21,1.5,False,True,0.35,0.3,0.6,1.0,2.4,0.7,25,60,0.8,0.5,3,False,0,0,0
917,XAUUSD,50,7,12,3,0.21,2.0,False,True,0.3,0.6,0.7,1.0,2.4,0.9,50,60,0.7,0.5,2,False,0,0,0
918,XAUUSD,45,7,11,3,0.18,2.0,True,True,0.32,0.6,0.7,2.0,4.0,0.8,40,120,0.8,0.5,2,False,0,0,0
919,XAUUSD,60,6,14,4,0.22,2.0,False,True,0.32,0.5,0.6,1.8,4.0,0.8,40,45,0.5,0.5,3,False,0,0,0
920,XAUUSD,50,5,12,4,0.16,2.5,True,True,0.35,0.4,0.65,0.9,2.4,0.5872829149697727,35,120,0.6,0.5,2,False,0,0,0
921,XAUUSD,55,7,11,4,0.16,1.5,False,True,0.35,0.5,0.55,1.8,4.0,0.9,50,90,0.6,0.5,2,False,0,0,0
922,XAUUSD,50,7,16,2,0.16,1.5,False,True,0.32,0.6,0.6,1.8,3.6,1.0,25,90,0.6,0.5,2,False,0,0,0
923,XAUUSD,50,5,16,2,0.18,2.0,False,True,0.3,0.6,0.55,2.0,4.0,0.9,30,45,0.7,0.5,3,False,0,0,0
924,XAUUSD,45,6,11,3,0.2,1.5,False,True,0.32,0.35,0.6,2.0,3.6,0.9,35,120,0.8,0.5,2,False,0,0,0
925,XAUUSD,55,7,11,3,0.17,1.0,False,True,0.32,0.6,0.55,2.0,3.6,0.8,40,90,0.5,0.5,3,False,0,0,0
926,XAUUSD,55,5,11,3,0.22,1.0,True,True,0.28,0.4,0.65,1.2,2.4313003899435217,0.6,25,90,0.6,0.5,3,False,0,0,0
927,XAUUSD,50,6,12,4,0.17,1.0,True,True,0.35,0.6,0.65,2.2,3.0,0.7,35,60,0.7,0.5,2,False,0,0,0
928,XAUUSD,55,7,11,2,0.18,2.5,True,True,0.28,0.6,0.6,1.8,4.0,0.7,50,90,0.7,0.5,3,False,0,0,0
929,XAUUSD,50,6,12,2,0.22,1.0,True,True,0.28,0.5,0.55,2.2,4.0,0.9,35,120,0.5,0.5,2,False,0,0,0
930,XAUUSD,55,5,14,4,0.22,1.0,True,True,0.28,0.45,0.6,2.0,2.4,0.9,30,120,0.6,0.5,3,False,0,0,0
931,XAUUSD,50,7,14,2,0.16,1.5,True,True,0.28,0.6,0.55,1.8,3.6,1.0,50,60,0.6,0.5,2,False,0,0,0
932,XAUUSD,50,6,12,2,0.16,1.0,False,True,0.28,0.55,0.55,1.0,2.643181796151641,0.6,25,120,0.6,0.5,2,False,0,0,0
933,XAUUSD,50,7,14,3,0.16,2.5,False,True,0.32,0.6,0.7,1.5,3.6,0.8,50,90,0.8,0.5,3,False,0,0,0
934,XAUUSD,50,7,11,3,0.22,2.0,False,True,0.32,0.6,0.55,2.0,3.6,0.6989824079996445,50,120,0.6,0.5,2,False,0,0,0
935,XAUUSD,45,7,16,2,0.17,2.0,False,True,0.32,0.6,0.55,1.2,2.0,0.7,50,90,0.8,0.5,2,False,0,0,0
936,XAUUSD,55,7,16,3,0.21,1.5,True,True,0.35,0.6,0.7,1.8,4.0,0.7,35,90,0.6,0.5,3,False,0,0,0
937,XAUUSD,60,7,11,3,0.19,2.0,False,True,0.32,0.6,0.55,2.0,3.6,0.9,40,120,0.6,0.5,3,False,0,0,0
938,XAUUSD,50,7,16,2,0.22,2.0,True,True,0.28,0.4,0.55,0.9,2.4001753842734304,0.6,35,45,0.8,0.5,2,False,0,0,0
939,XAUUSD,55,7,12,4,0.18,1.0,False,True,0.32,0.4,0.55,1.5,2.0,0.6,40,60,0.6,0.5,3,False,0,0,0
940,XAUUSD,50,6,12,3,0.22,2.5,False,True,0.32,0.35,0.65,2.2,2.4,0.7,50,60,0.5,0.5,2,False,0,0,0
941,XAUUSD,60,6,16,3,0.18,2.5,False,True,0.32,0.4,0.6,1.0,2.761390681933591,0.7643254013239178,25,45,0.8,0.5,3,False,0,0,0
942,XAUUSD,55,6,12,2,0.2,2.0,False,True,0.32,0.55,0.65,2.0,3.0,0.9,25,45,0.5,0.5,2,False,0,0,0
943,XAUUSD,60,7,16,4,0.19,2.0,True,True,0.32,0.35,0.55,1.5,4.0,0.8,25,45,0.8,0.5,2,False,0,0,0
944,XAUUSD,45,5,12,2,0.16,2.5,True,True,0.3,0.6,0.6,1.8,3.6,0.6,25,45,0.8,0.5,3,False,0,0,0
945,XAUUSD,45,5,14,2,0.2,1.5,True,True,0.28,0.3,0.7,0.9,2.4,0.7529162952914056,35,90,0.6,0.5,2,False,0,0,0
946,XAUUSD,55,7,16,4,0.22,1.5,False,True,0.3,0.5,0.6,2.0,4.0,0.6694865740859596,40,45,0.8,0.5,3,False,0,0,0
947,XAUUSD,50,6,12,3,0.22,2.0,True,True,0.28,0.55,0.6,1.2,2.794497594342209,0.6,35,90,0.5,0.5,3,False,0,0,0
948,XAUUSD,45,7,16,4,0.18,2.5,True,True,0.32,0.6,0.55,2.2,3.6,0.6,40,120,0.8,0.5,3,False,0,0,0
949,XAUUSD,50,7,12,2,0.21,1.5,False,True,0.35,0.5,0.6,1.5,3.6,0.6,30,120,0.8,0.5,2,False,0,0,0
950,XAUUSD,50,7,12,3,0.18,1.0,False,True,0.28,0.5,0.55,2.2,4.0,0.7,40,90,0.7,0.5,3,False,0,0,0
951,XAUUSD,55,6,12,2,0.18,2.5,False,True,0.28,0.35,0.7,2.0,4.0,1.0,35,90,0.8,0.5,2,False,0,0,0
952,XAUUSD,55,7,12,3,0.18,1.0,True,True,0.28,0.55,0.7,1.2,3.0,0.6,50,90,0.5,0.5,2,False,0,0,0
953,XAUUSD,50,7,12,2,0.17,1.0,False,True,0.35,0.5,0.55,1.0,2.0,0.9,35,45,0.8,0.5,3,False,0,0,0
954,XAUUSD,60,5,16,4,0.17,1.0,True,True,0.28,0.5,0.6,2.2,3.6,0.8,35,90,0.5,0.5,3,False,0,0,0
955,XAUUSD,60,6,16,4,0.18,1.0,False,True,0.35,0.5,0.55,2.0,3.6,0.8,50,90,0.6,0.5,2,False,0,0,0
956,XAUUSD,55,7,12,3,0.16,2.5,False,True,0.32,0.6,0.55,1.8,3.6,0.8,35,120,0.5,0.5,2,False,0,0,0
957,XAUUSD,50,7,12,3,0.22,1.0,False,True,0.3,0.6,0.6,2.2,4.0,0.6,40,45,0.7,0.5,3,False,0,0,0
958,XAUUSD,60,5,14,4,0.2,1.5,True,True,0.3,0.4,0.6,1.5,3.6,1.0,30,120,0.6,0.5,3,False,0,0,0
959,XAUUSD,50,7,11,3,0.22,2.0,True,True,0.35,0.5,0.6,2.0,3.6,0.6,25,45,0.7,0.5,2,False,0,0,0
960,XAUUSD,60,7,14,4,0.2,1.0,False,True,0.35,0.6,0.55,2.0,3.6,0.9,30,45,0.7,0.5,3,False,0,0,0
961,XAUUSD,55,7,14,2,0.22,2.0,False,True,0.32,0.55,0.6,1.2,2.545846895945313,0.6,50,90,0.5,0.5,2,False,0,0,0
962,XAUUSD,50,7,16,4,0.16,1.0,True,True,0.32,0.4,0.6,1.8,3.6,0.9,40,120,0.7,0.5,2,False,0,0,0
963,XAUUSD,60,7,11,4,0.22,1.5,False,True,0.3,0.6,0.55,1.8,3.6,0.9,35,60,0.8,0.5,3,False,0,0,0
964,XAUUSD,60,7,16,3,0.21,2.5,True,True,0.35,0.3,0.55,0.9,1.9154832085815365,0.8,50,60,0.7,0.5,2,False,0,0,0
965,XAUUSD,60,5,11,3,0.18,2.5,False,True,0.32,0.6,0.55,1.8,4.0,0.7,40,90,0.6,0.5,2,False,0,0,0
966,XAUUSD,50,7,14,4,0.21,2.0,True,True,0.3,0.45,0.7,2.2,3.6,0.9,30,60,0.8,0.5,3,False,0,0,0
967,XAUUSD,55,6,16,2,0.16,1.0,True,True,0.28,0.3,0.6,1.2,2.8547373929651023,1.0,25,45,0.5,0.5,3,False,0,0,0
968,XAUUSD,55,7,12,3,0.19,2.0,False,True,0.3,0.3,0.65,1.5,2.0,0.7,30,120,0.6,0.5,2,False,0,0,0
969,XAUUSD,50,6,14,2,0.22,2.5,False,True,0.35,0.55,0.6,1.0,2.4,0.6,50,120,0.7,0.5,2,False,0,0,0
970,XAUUSD,45,7,16,3,0.21,1.0,True,True,0.3,0.3,0.6,1.2,2.6517219514426174,0.7,30,45,0.8,0.5,3,False,0,0,0
971,XAUUSD,55,6,14,2,0.2,2.5,True,True,0.32,0.6,0.6,2.0,3.6,0.6,25,90,0.6,0.5,2,False,0,0,0
972,XAUUSD,50,7,11,3,0.21,1.0,False,True,0.32,0.5,0.6,1.8,3.6,0.8,30,120,0.7,0.5,2,False,0,0,0
973,XAUUSD,45,7,16,3,0.17,2.5,False,True,0.35,0.35,0.65,2.2,4.0,0.8,40,120,0.5,0.5,2,False,0,0,0
974,XAUUSD,50,7,12,2,0.21,1.0,False,True,0.32,0.5,0.6,2.2,3.6,0.9,40,45,0.6,0.5,2,False,0,0,0
975,XAUUSD,50,7,12,2,0.2,2.0,False,True,0.28,0.45,0.55,1.0,2.0,0.859640432124074,40,90,0.6,0.5,3,False,0,0,0
976,XAUUSD,45,5,14,3,0.16,1.5,False,True,0.3,0.4,0.7,1.8,3.6,0.7,40,120,0.6,0.5,3,False,0,0,0
977,XAUUSD,50,6,16,3,0.18,1.0,False,True,0.32,0.6,0.6,2.2,3.6,0.6,35,60,0.8,0.5,3,False,0,0,0
978,XAUUSD,45,6,11,2,0.22,1.0,False,True,0.32,0.35,0.7,1.8,3.0,1.0,30,120,0.5,0.5,2,False,0,0,0
979,XAUUSD,55,7,11,4,0.2,2.5,False,True,0.35,0.55,0.65,1.8,2.4,0.9,25,90,0.6,0.5,3,False,0,0,0
980,XAUUSD,50,7,12,4,0.17,1.0,True,True,0.28,0.3,0.55,1.2,2.9485905863438435,0.9,30,90,0.6,0.5,2,False,0,0,0
981,XAUUSD,55,5,12,3,0.2,1.5,False,True,0.28,0.45,0.55,1.8,2.0,0.9,40,120,0.6,0.5,2,False,0,0,0
982,XAUUSD,50,5,14,4,0.19,1.5,False,True,0.3,0.4,0.6,1.8,4.0,0.8,35,60,0.8,0.5,3,False,0,0,0
983,XAUUSD,60,7,12,4,0.17,2.5,False,True,0.3,0.6,0.55,2.0,4.0,0.7,40,120,0.6,0.5,2,False,0,0,0
984,XAUUSD,60,7,11,2,0.18,2.0,False,True,0.28,0.5,0.55,1.0,1.8635096408818677,0.7,35,45,0.5,0.5,2,False,0,0,0
985,XAUUSD,50,7,12,3,0.19,2.0,True,True,0.28,0.5,0.6,2.2,3.6,1.0,50,45,0.5,0.5,2,False,0,0,0
986,XAUUSD,60,7,12,3,0.17,2.0,True,True,0.35,0.3,0.7,1.8,3.6,0.6,40,90,0.8,0.5,2,False,0,0,0
987,XAUUSD,50,7,11,3,0.2,2.5,True,True,0.28,0.5,0.65,1.2,2.3611469953615116,0.9,35,90,0.8,0.5,3,False,0,0,0
988,XAUUSD,50,5,11,2,0.19,1.0,False,True,0.35,0.6,0.65,2.2,2.4,0.7,40,45,0.5,0.5,3,False,0,0,0
989,XAUUSD,55,7,11,3,0.2,2.5,True,True,0.28,0.35,0.65,2.0,2.4,1.0,35,120,0.6,0.5,2,False,0,0,0
990,XAUUSD,55,5,16,3,0.19,2.5,False,True,0.32,0.35,0.65,2.0,4.0,0.7,50,90,0.6,0.5,3,False,0,0,0
991,XAUUSD,45,7,11,2,0.21,2.5,True,True,0.3,0.3,0.55,1.0,1.99497646536042,0.7,50,45,0.8,0.5,2,False,0,0,0
992,XAUUSD,55,7,16,2,0.16,2.0,False,True,0.3,0.4,0.7,2.2,3.6,0.8,25,60,0.8,0.5,3,False,0,0,0
993,XAUUSD,45,6,16,2,0.17,1.5,False,True,0.3,0.45,0.55,2.2,3.6,0.6,30,60,0.6,0.5,3,False,0,0,0
994,XAUUSD,50,5,16,3,0.21,1.0,False,True,0.35,0.5,0.6,0.9,1.6462574667150311,0.6228819001465568,40,90,0.7,0.5,2,False,0,0,0
995,XAUUSD,55,6,11,2,0.2,1.0,False,True,0.32,0.3,0.6,1.8,2.4,1.0,50,45,0.8,0.5,2,False,0,0,0
996,XAUUSD,50,5,16,4,0.19,1.0,True,True,0.35,0.35,0.55,2.2,2.4,0.8,25,60,0.7,0.5,3,False,0,0,0
997,XAUUSD,45,7,14,4,0.19,1.0,False,True,0.32,0.35,0.55,1.0,3.0,0.8,30,90,0.8,0.5,3,False,0,0,0
998,XAUUSD,50,7,16,2,0.17,1.0,False,True,0.3,0.55,0.65,1.0,2.1101445892827315,0.8,50,45,0.5,0.5,2,False,0,0,0
999,XAUUSD,55,6,14,2,0.19,1.5,True,True,0.35,0.6,0.65,2.0,4.0,0.8,35,120,0.7,0.5,2,False,0,0,0
1000,XAUUSD,55,5,14,4,0.16,2.0,True,True,0.3,0.4,0.7,2.0,3.6,0.6,25,120,0.6,0.5,3,False,0,0,0
1001,XAUUSD,60,7,11,3,0.21,2.0,False,True,0.32,0.5,0.65,1.8,3.6,0.9,35,60,0.7,0.5,2,False,0,0,0
1002,XAUUSD,60,7,11,2,0.19,2.5,False,True,0.35,0.5,0.55,2.2,3.6,0.8,40,45,0.6,0.5,3,False,0,0,0
1003,XAUUSD,55,7,12,4,0.17,1.5,False,True,0.28,0.5,0.55,1.8,2.4,1.0,50,120,0.5,0.5,2,False,0,0,0
1004,XAUUSD,50,7,12,3,0.21,2.0,False,True,0.32,0.45,0.55,1.8,3.0,0.7,40,45,0.7,0.5,3,False,0,0,0
1005,XAUUSD,60,7,11,2,0.17,1.5,True,True,0.35,0.45,0.6,2.2,4.0,1.0,35,90,0.5,0.5,2,False,0,0,0
1006,XAUUSD,45,5,11,3,0.18,1.5,True,True,0.32,0.45,0.65,2.0,2.4,0.9,40,120,0.8,0.5,3,False,0,0,0
1007,XAUUSD,45,6,12,2,0.18,2.5,True,True,0.3,0.5,0.55,2.0,4.0,0.7,30,120,0.7,0.5,2,False,0,0,0
1008,XAUUSD,45,5,14,3,0.17,1.5,False,True,0.28,0.3,0.65,1.8,4.0,0.9,50,120,0.5,0.5,2,False,0,0,0
1009,XAUUSD,60,7,16,3,0.17,2.0,False,True,0.32,0.55,0.55,1.0,2.0,0.6,30,60,0.5,0.5,2,False,0,0,0
1010,XAUUSD,45,6,16,3,0.17,1.5,False,True,0.32,0.5,0.55,2.0,4.0,1.0,25,60,0.5,0.5,3,False,0,0,0
1011,XAUUSD,50,6,12,3,0.2,1.5,False,True,0.3,0.5,0.55,2.0,3.6,0.9,35,120,0.6,0.5,2,False,0,0,0
1012,XAUUSD,50,6,11,3,0.18,2.5,False,True,0.32,0.6,0.6,2.2,4.0,0.6,50,60,0.6,0.5,2,False,0,0,0
1013,XAUUSD,60,7,12,2,0.17,2.5,False,True,0.3,0.5,0.6,2.0,2.4,0.7,30,120,0.8,0.5,2,False,0,0,0
1014,XAUUSD,60,6,11,4,0.19,2.0,True,True,0.3,0.55,0.7,2.0,4.0,1.0,30,45,0.5,0.5,3,False,0,0,0
1015,XAUUSD,50,5,14,2,0.18,1.0,True,True,0.32,0.3,0.65,1.2,3.119702616240224,0.9,40,60,0.7,0.5,3,False,0,0,0
1016,XAUUSD,50,5,12,3,0.16,1.5,False,True,0.35,0.6,0.6,1.8,3.6,0.7,35,60,0.5,0.5,2,False,0,0,0
1017,XAUUSD,50,7,11,3,0.2,1.5,True,True,0.3,0.3,0.55,1.5,3.0,1.0,30,120,0.5,0.5,2,False,0,0,0
1018,XAUUSD,45,6,14,4,0.2,2.0,False,True,0.32,0.35,0.7,1.2,2.4,0.7,50,45,0.5,0.5,2,False,0,0,0
1019,XAUUSD,45,6,16,3,0.21,1.0,False,True,0.32,0.6,0.55,2.0,4.0,0.8,35,45,0.5,0.5,3,False,0,0,0
1020,XAUUSD,45,6,16,2,0.17,2.0,True,True,0.32,0.5,0.7,1.5,3.0,0.9,40,120,0.5,0.5,3,False,0,0,0
1021,XAUUSD,45,7,16,2,0.2,1.0,False,True,0.35,0.3,0.65,1.8,4.0,1.0,35,60,0.5,0.5,2,False,0,0,0
1022,XAUUSD,50,7,14,2,0.18,1.0,False,True,0.32,0.45,0.55,1.0,2.5233843239815426,0.6,35,45,0.6,0.5,3,False,0,0,0
1023,XAUUSD,55,7,11,2,0.21,2.5,True,True,0.28,0.3,0.55,0.9,2.0,0.7698334865442567,50,45,0.7,0.5,2,False,0,0,0
1024,XAUUSD,60,7,16,2,0.21,2.0,False,True,0.35,0.5,0.55,2.2,4.0,0.7,35,90,0.5,0.5,3,False,0,0,0
1025,XAUUSD,60,5,11,3,0.21,1.0,False,True,0.28,0.6,0.6,1.8,3.6,0.6,40,90,0.8,0.5,2,False,0,0,0
1026,XAUUSD,45,7,12,2,0.21,2.5,True,True,0.35,0.5,0.55,1.0,2.4,0.9,50,45,0.8,0.5,3,False,0,0,0
1027,XAUUSD,60,6,16,2,0.17,1.5,False,True,0.35,0.5,0.55,2.0,4.0,0.8,35,60,0.8,0.5,3,False,0,0,0
1028,XAUUSD,45,6,16,3,0.22,1.5,False,True,0.32,0.35,0.7,1.5,2.0,0.7,35,120,0.7,0.5,3,False,0,0,0
1029,XAUUSD,55,7,11,4,0.22,1.0,True,True,0.28,0.6,0.55,2.0,4.0,0.7,40,120,0.6,0.5,2,False,0,0,0
1030,XAUUSD,45,5,16,2,0.22,2.5,True,True,0.3,0.55,0.6,2.0,2.4,0.7,30,45,0.7,0.5,3,False,0,0,0
1031,XAUUSD,55,7,16,3,0.18,2.0,True,True,0.32,0.6,0.55,2.0,3.6,0.8,50,60,0.8,0.5,2,False,0,0,0
1032,XAUUSD,60,7,14,4,0.17,2.5,True,True,0.35,0.45,0.55,1.2,2.0,1.0,50,90,0.5,0.5,3,False,0,0,0
1033,XAUUSD,45,6,16,4,0.16,1.5,False,True,0.32,0.45,0.7,1.8,3.0,0.6,25,120,0.7,0.5,3,False,0,0,0
1034,XAUUSD,60,7,11,4,0.16,1.0,False,True,0.3,0.5,0.6,1.8,3.6,0.9,40,90,0.8,0.5,2,False,0,0,0
1035,XAUUSD,60,7,16,2,0.19,1.0,False,True,0.28,0.5,0.7,2.0,3.0,0.8,25,90,0.6,0.5,2,False,0,0,0
1036,XAUUSD,50,6,16,2,0.21,1.0,False,True,0.3,0.6,0.65,1.0,2.4,0.6,25,45,0.6,0.5,2,False,0,0,0
1037,XAUUSD,55,7,16,4,0.16,1.5,False,True,0.3,0.55,0.65,2.2,4.0,0.8,40,120,0.8,0.5,2,False,0,0,0
1038,XAUUSD,50,7,16,2,0.22,1.5,True,True,0.32,0.6,0.55,2.2,3.6,0.7,30,120,0.5,0.5,2,False,0,0,0
1039,XAUUSD,55,6,11,3,0.17,1.0,False,True,0.35,0.5,0.6,1.8,4.0,0.7,25,60,0.6,0.5,3,False,0,0,0
1040,XAUUSD,55,6,12,4,0.16,2.0,False,True,0.3,0.4,0.7,1.5,4.0,0.8,25,60,0.5,0.5,3,False,0,0,0
1041,XAUUSD,60,7,11,3,0.17,1.5,False,True,0.35,0.6,0.7,1.0,2.23629526959272,0.8594727404867025,25,45,0.5,0.5,3,False,0,0,0
1042,XAUUSD,50,7,16,2,0.22,1.5,True,True,0.28,0.6,0.55,2.0,4.0,0.8,40,90,0.8,0.5,3,False,0,0,0
1043,XAUUSD,55,7,16,2,0.18,1.0,False,True,0.28,0.6,0.7,1.2,2.9898975014437004,1.0,30,120,0.5,0.5,2,False,0,0,0
1044,XAUUSD,50,6,12,3,0.21,1.0,False,True,0.28,0.35,0.55,1.0,2.246459174431747,0.9,40,120,0.6,0.5,3,False,0,0,0
1045,XAUUSD,50,7,12,4,0.22,1.5,False,True,0.28,0.3,0.65,1.2,3.0,0.9,50,60,0.6,0.5,3,False,0,0,0
1046,XAUUSD,50,7,11,3,0.17,1.5,True,True,0.35,0.3,0.55,1.2,3.0,0.6,25,90,0.8,0.5,2,False,0,0,0
1047,XAUUSD,55,5,12,4,0.19,1.0,False,True,0.28,0.35,0.7,2.0,3.6,0.7,30,45,0.6,0.5,3,False,0,0,0
1048,XAUUSD,60,5,16,2,0.16,2.0,False,True,0.32,0.5,0.55,1.8,4.0,0.9,30,90,0.6,0.5,3,False,0,0,0
1049,XAUUSD,45,7,12,4,0.17,1.0,True,True,0.35,0.6,0.6,2.2,4.0,0.9,35,90,0.6,0.5,3,False,0,0,0
1050,XAUUSD,50,7,14,4,0.17,2.5,True,True,0.35,0.6,0.6,1.8,4.0,0.6,40,90,0.8,0.5,2,False,0,0,0
1051,XAUUSD,60,7,11,3,0.18,1.5,True,True,0.28,0.45,0.6,1.8,2.0,0.8,30,45,0.5,0.5,2,False,0,0,0
1052,XAUUSD,45,6,12,2,0.16,1.0,True,True,0.32,0.6,0.55,2.0,3.6,0.6,30,45,0.8,0.5,2,False,0,0,0
1053,XAUUSD,50,6,12,4,0.18,2.0,True,True,0.35,0.45,0.65,0.9,2.2402930901059186,0.7,30,120,0.7,0.5,2,False,0,0,0
1054,XAUUSD,45,7,14,2,0.2,2.0,False,True,0.32,0.5,0.65,1.0,2.0,0.8137372549997963,40,90,0.6,0.5,3,False,0,0,0
1055,XAUUSD,55,5,16,3,0.17,1.0,True,True,0.28,0.5,0.55,1.8,3.6,0.6,35,45,0.7,0.5,3,False,0,0,0
1056,XAUUSD,50,7,12,2,0.2,2.0,False,True,0.3,0.55,0.7,0.9,2.4,0.7,25,45,0.5,0.5,2,False,0,0,0
1057,XAUUSD,55,5,11,4,0.21,1.0,False,True,0.35,0.3,0.6,1.0,2.0,0.6,25,120,0.8,0.5,2,False,0,0,0
1058,XAUUSD,50,6,11,2,0.22,1.5,False,True,0.28,0.5,0.7,2.2,3.0,0.7,40,120,0.6,0.5,3,False,0,0,0
1059,XAUUSD,60,7,12,2,0.2,1.0,False,True,0.32,0.5,0.6,2.0,4.0,0.8,35,60,0.5,0.5,2,False,0,0,0
1060,XAUUSD,55,7,16,4,0.18,2.0,False,True,0.28,0.5,0.55,2.0,4.0,0.6543861891784148,35,45,0.7,0.5,2,False,0,0,0
