Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
8735,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.3,false,210,true,true,30,25,true,8,20,8,30,true
8694,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.3,false,210,true,true,30,25,true,8,20,8,30,false
8711,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,10,29,50,275,200,500,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,8,30,false
8703,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,10,29,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,8,30,true
8672,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,180,true,true,30,25,true,8,19,8,30,true
8724,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,11,29,50,275,200,500,true,250,150,1,0.1,false,190,true,true,30,25,true,8,19,8,30,false
8690,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,210,true,true,30,25,true,8,19,8,30,false
8646,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,10,28,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,8,30,true
8609,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,10,29,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,20,8,30,true
8620,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,20,8,30,false
8563,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,10,29,50,275,200,500,true,250,150,1,0.2,false,190,true,true,30,25,true,8,19,8,30,true
8541,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,210,true,true,30,25,true,8,19,8,30,true
8560,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.3,false,200,true,true,30,25,true,8,19,8,30,true
8529,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,8,30,true
8517,99.84,95.58,0.777073,2.144945,4.05,12.151445,0,3.927,123,30,1,11,29,50,275,200,500,true,250,150,1,0.1,false,190,true,true,30,25,true,8,19,8,30,true
8535,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,8,30,true
8526,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
8495,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,8,30,false
8506,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,20,8,30,true
8494,99.84,95.58,0.777073,2.144945,4.05,12.129914,0,3.927,123,30,1,8,29,50,275,200,500,true,250,150,1,0.2,false,210,true,true,30,25,true,8,20,8,30,true
8238,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,true
8169,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,9,29,55,300,225,800,true,250,100,0,0.1,false,180,true,true,30,25,true,8,19,9,30,true
8158,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,false
8232,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,200,true,true,30,25,true,8,20,9,30,true
8224,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.2,false,200,true,true,30,25,true,8,20,9,30,true
8225,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,28,55,300,225,800,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,true
8179,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8117,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.3,false,210,true,true,30,25,true,8,19,9,30,false
8089,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.3,false,200,true,true,30,25,true,8,19,9,30,true
8150,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.4,false,180,true,true,30,25,true,8,20,9,30,false
8136,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,28,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,20,9,30,true
8142,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,200,true,true,30,25,true,8,20,9,30,true
8131,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,200,true,true,30,25,true,8,19,9,30,true
8144,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.4,false,180,true,true,30,25,true,8,20,9,30,true
8105,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.5,false,190,true,true,30,25,true,8,19,9,30,true
8078,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,20,9,30,false
8064,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,200,true,true,30,25,true,8,19,9,30,false
7992,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,false
8060,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.4,false,180,true,true,30,25,true,8,19,9,30,false
7991,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,180,true,true,30,25,true,8,20,9,30,true
8042,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,28,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,30,true
7942,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,200,true,true,30,25,true,8,19,9,30,true
7922,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,180,true,true,30,25,true,8,19,9,30,true
7975,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,180,true,true,30,25,true,8,20,9,30,false
7949,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
7940,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,true
7877,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,28,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7834,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,30,false
7830,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,750,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,false
7828,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,9,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7789,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,true
7805,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,200,true,true,30,25,true,8,19,9,30,true
7780,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,28,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,19,9,30,true
7795,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,19,9,30,false
7726,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
7703,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,20,9,30,true
7747,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,false
7640,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,190,true,true,30,25,true,8,20,9,30,true
7653,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,19,9,30,true
7498,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7490,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,false
7418,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,30,true
7259,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,180,true,true,30,25,true,8,20,9,30,true
7254,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7020,99.83,114.03,0.905,2.14465,4.332447,10.89077,0,4.6891,126,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,true
7691,99.29,76.56,0.708889,2.142346,2.891239,8.21133,0,4.5717,108,30,1,8,27,50,275,200,700,true,400,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
786,33.78,40.25,0.958333,2.141844,1.389848,1.262386,0,5.5368,42,16385,3,9,29,60,225,275,750,false,250,150,0,0.4,true,210,false,false,29,30,true,9,21,10,10,false
866,33.78,40.25,0.958333,2.141844,1.389848,1.262386,0,5.5368,42,16385,3,9,29,60,225,275,750,false,350,100,0,0.4,true,210,false,false,29,30,true,9,21,10,10,false
9005,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,650,true,250,150,0,0.1,false,200,true,true,30,25,true,8,19,9,30,true
8453,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,180,true,true,30,25,true,8,19,9,30,true
8215,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,10,30,50,275,200,700,true,250,150,0,0.4,false,190,true,true,30,25,true,8,20,9,30,false
8178,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.3,false,210,true,true,30,25,true,8,20,9,30,true
8176,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.4,false,180,true,true,30,25,true,8,19,9,30,true
8216,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,30,true
8190,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,1,0.3,false,200,true,true,30,25,true,8,19,9,30,true
8213,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,180,true,true,30,25,true,8,20,9,30,false
8218,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8193,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,10,30,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8145,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8086,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,false
8019,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,210,true,true,30,25,true,8,19,9,30,true
7918,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,10,30,50,275,200,700,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,30,false
7953,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
7976,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.4,false,190,true,true,30,25,true,8,20,9,30,true
7746,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.3,false,210,true,true,30,25,true,8,19,9,30,true
7598,99.84,95.32,0.794333,2.14183,4.038983,11.672893,0,3.9367,120,30,1,8,30,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
1854,10.76,39.65,1.201515,2.140679,1.256735,1.217857,0,5.8245,33,30,5,11,30,60,275,325,550,false,400,150,1,0.2,true,220,false,true,29,22,true,10,20,12,10,false
122,45.86,32.7,0.726667,2.13977,1.23723,1.676764,0,5.1108,45,16385,4,11,27,45,300,200,750,false,250,200,1,0.5,true,200,true,true,21,27,false,8,19,15,10,false
8341,99.81,92.96,0.774667,2.1381,3.743858,10.52565,0,4.218,120,30,1,8,29,55,300,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
9042,99.79,104.01,0.937027,2.137467,3.754874,13.489957,0,5.0788,111,30,1,8,29,50,275,350,500,true,250,150,1,0.2,false,230,true,false,26,27,true,8,20,8,40,false
8231,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8187,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7999,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,210,true,true,30,25,true,8,19,9,30,false
8054,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,210,true,true,30,25,true,8,19,9,30,false
8039,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,180,true,true,30,25,true,8,19,9,30,true
8080,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,false
8036,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,200,true,true,30,25,true,8,19,9,30,false
8056,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,180,true,true,30,25,true,8,20,9,30,true
7984,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
7946,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,190,true,true,30,25,true,8,20,9,30,true
7973,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,200,true,true,30,25,true,8,19,9,30,false
7957,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,200,true,true,30,25,true,8,19,9,30,true
7688,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
7704,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,30,true
7683,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,200,true,true,30,25,true,8,20,9,30,true
7595,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7637,99.81,92.93,0.774417,2.137315,3.74265,10.540957,0,4.2182,120,30,1,8,29,55,300,200,700,true,250,150,0,0.1,false,200,true,true,30,25,true,8,19,9,30,true
7578,99.83,94.51,0.732636,2.13267,5.059422,10.43953,0,3.6162,129,30,1,8,29,50,275,200,650,true,350,100,0,0.2,false,240,true,false,26,27,true,8,20,15,30,true
8234,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,10,29,50,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8081,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8035,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
8026,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8034,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,0,0.1,false,200,true,true,30,25,true,8,19,9,30,true
7913,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,true
7893,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,10,29,50,300,225,800,true,250,100,1,0.2,false,210,true,true,30,25,true,8,19,9,30,false
7773,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7782,99.82,112.77,0.895,2.132002,4.161255,11.04622,0,4.8281,126,30,1,8,29,50,300,225,800,true,250,100,0,0.2,false,190,true,true,30,25,true,8,19,9,30,true
9307,99.23,82.02,0.881935,2.131623,2.842981,10.831093,0,5.159,93,30,1,8,29,50,300,225,500,true,250,150,1,0.2,false,190,true,true,30,25,true,8,19,9,40,true
8597,99.83,102.49,0.794496,2.131111,4.212495,10.572925,0,4.0936,129,30,1,8,29,50,300,200,700,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
8617,99.83,102.49,0.794496,2.131111,4.212495,10.572925,0,4.0936,129,30,1,8,29,50,300,200,700,true,250,100,0,0.4,false,190,true,true,30,25,true,8,19,8,30,true
7988,99.83,102.49,0.794496,2.131111,4.212495,10.572925,0,4.0936,129,30,1,8,29,50,300,200,650,true,250,100,0,0.3,false,210,true,true,30,25,true,8,19,8,30,true
8442,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8186,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,800,true,250,100,1,0.4,false,210,true,true,30,25,true,8,20,9,30,true
8180,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,1,0.4,false,190,true,true,30,25,true,8,19,9,30,true
8217,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,true
8222,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,30,true
8200,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,800,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,true
8123,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8108,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,30,true
8015,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,0,0.3,false,180,true,true,30,25,true,8,20,9,30,true
8037,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,700,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8011,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,0,0.3,false,190,true,true,30,25,true,8,20,9,30,true
7939,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
7934,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,10,30,45,300,200,700,true,250,100,1,0.4,false,180,true,true,30,25,true,8,19,9,30,false
7937,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,700,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7787,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,0,0.3,false,210,true,true,30,25,true,8,19,9,30,true
7500,99.83,102.46,0.794264,2.130406,4.211262,10.586837,0,4.0938,129,30,1,8,29,50,300,200,650,true,250,100,0,0.3,false,210,true,true,30,25,true,8,20,9,30,true
6698,99.79,86.18,0.668062,2.130081,4.117535,10.954242,0,4.04,129,30,1,8,29,55,225,200,650,true,350,150,1,0.2,false,240,true,false,26,27,true,8,20,15,30,true
7873,99.81,112.48,0.892698,2.129091,4.043134,10.732101,0,4.9564,126,30,1,10,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,30,false
7744,99.81,112.48,0.892698,2.129091,4.043134,10.732101,0,4.9564,126,30,1,10,29,55,300,225,800,true,250,100,1,0.4,false,180,true,true,30,25,true,8,20,9,30,false
